  Time                 , V(VN)                , (V(MS:+)-V(MS:-)) / I(MS:+), V(VS)                , (V(MH:+)-V(MH:-)) / I(MH:+)
  1.102696865645e+01  ,-1.975737197354e-01  ,5.000068407871e+04  ,3.031343549353e-01  ,2.421285703353e+04  
  1.102720303145e+01  ,-1.861149994365e-01  ,5.000068407883e+04  ,2.796968549353e-01  ,2.421782237334e+04  
  1.102767178145e+01  ,-1.975016974466e-01  ,5.000068407906e+04  ,2.328218549353e-01  ,2.422775019752e+04  
  1.102860928145e+01  ,-1.861709271907e-01  ,5.000068407953e+04  ,1.390718549354e-01  ,2.424759465801e+04  
  1.103000000001e+01  ,-2.750821831978e-02  ,5.000068408023e+04  ,0.000000000000e+00  ,2.427617162925e+04  
  1.103018750001e+01  ,-6.838496032224e-07  ,5.000068408032e+04  ,0.000000000000e+00  ,2.427988096644e+04  
  1.103056250001e+01  ,-4.176575837123e-07  ,5.000068408051e+04  ,0.000000000000e+00  ,2.428729736360e+04  
  1.103128281251e+01  ,-4.020673126381e-07  ,5.000068408087e+04  ,0.000000000000e+00  ,2.430153732949e+04  
  1.103272343751e+01  ,-4.072589137039e-07  ,5.000068408159e+04  ,0.000000000000e+00  ,2.432999481462e+04  
  1.103560468751e+01  ,-4.042271050386e-07  ,5.000068408303e+04  ,0.000000000000e+00  ,2.438682023769e+04  
  1.104136718751e+01  ,-4.071572445863e-07  ,5.000068408591e+04  ,0.000000000000e+00  ,2.450011478304e+04  
  1.105289218751e+01  ,-4.057621723341e-07  ,5.000068409167e+04  ,0.000000000000e+00  ,2.472529343266e+04  
  1.107594218751e+01  ,-4.094648509700e-07  ,5.000068410320e+04  ,0.000000000000e+00  ,2.517012184464e+04  
  1.112204218751e+01  ,-4.104263240934e-07  ,5.000068412625e+04  ,0.000000000000e+00  ,2.603849013120e+04  
  1.121424218751e+01  ,-4.178045333869e-07  ,5.000068417235e+04  ,0.000000000000e+00  ,2.769567235626e+04  
  1.139864218751e+01  ,-4.242234259988e-07  ,5.000068426456e+04  ,0.000000000000e+00  ,3.072494025274e+04  
  1.176744218751e+01  ,-4.379517337116e-07  ,5.000068444898e+04  ,0.000000000000e+00  ,3.580583114855e+04  
  1.250504218751e+01  ,-4.477193132624e-07  ,5.000068481781e+04  ,0.000000000000e+00  ,4.281080125464e+04  
  1.330504218751e+01  ,-4.555867584854e-07  ,5.000068521785e+04  ,0.000000000000e+00  ,4.686085204703e+04  
  1.410504218751e+01  ,-4.554596411133e-07  ,5.000068561788e+04  ,0.000000000000e+00  ,4.870978095190e+04  
  1.490504218751e+01  ,-4.586916616534e-07  ,5.000068601791e+04  ,0.000000000000e+00  ,4.948577880259e+04  
  1.570504218751e+01  ,-4.567132818600e-07  ,5.000068641795e+04  ,0.000000000000e+00  ,4.979779653847e+04  
  1.650504218751e+01  ,-4.591811492705e-07  ,5.000068681798e+04  ,0.000000000000e+00  ,4.992092733888e+04  
  1.730504218751e+01  ,-4.569086692330e-07  ,5.000068721802e+04  ,0.000000000000e+00  ,4.996914610640e+04  
  1.810504218751e+01  ,-4.592535073067e-07  ,5.000068761805e+04  ,0.000000000000e+00  ,4.998797123667e+04  
  1.890504218751e+01  ,-4.569407396626e-07  ,5.000068801809e+04  ,0.000000000000e+00  ,4.999531203268e+04  
  1.970504218751e+01  ,-4.592621156985e-07  ,5.000068841812e+04  ,0.000000000000e+00  ,4.999817319964e+04  
  1.990000000001e+01  ,-4.569580886460e-07  ,5.000068851561e+04  ,0.000000000000e+00  ,4.999852644373e+04  
  1.990125000001e+01  ,-4.571153044142e-07  ,5.000068851623e+04  ,0.000000000000e+00  ,4.999852845623e+04  
  1.990125488282e+01  ,-4.571175918067e-07  ,5.000068851624e+04  ,0.000000000000e+00  ,4.999852846409e+04  
  1.990126464845e+01  ,-4.571215858895e-07  ,5.000068851624e+04  ,0.000000000000e+00  ,4.999852847981e+04  
  1.990126708985e+01  ,-4.571225895589e-07  ,5.000068851624e+04  ,0.000000000000e+00  ,4.999852848374e+04  
  1.990127197266e+01  ,-4.571242911700e-07  ,5.000068851624e+04  ,0.000000000000e+00  ,4.999852849160e+04  
  1.990127319337e+01  ,-4.571248514718e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849357e+04  
  1.990127349854e+01  ,-4.571254852426e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849406e+04  
  1.990127410889e+01  ,-4.571256977670e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849504e+04  
  1.990127426148e+01  ,-4.571227362749e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849528e+04  
  1.990127456666e+01  ,-4.571238989004e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849578e+04  
  1.990127517701e+01  ,-4.571236115747e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849676e+04  
  1.990127532960e+01  ,-4.571248775620e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849700e+04  
  1.990127536774e+01  ,-4.571259744346e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849707e+04  
  1.990127537728e+01  ,-4.571196256520e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849708e+04  
  1.990127539635e+01  ,-4.571273783116e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849711e+04  
  1.990127543450e+01  ,-4.571196157988e-07  ,5.000068851625e+04  ,0.000000000000e+00  ,4.999852849717e+04  
  1.990127544404e+01  ,-3.339959658011e-07  ,5.000068856181e+04  ,0.000000000000e+00  ,4.999852849719e+04  
  1.990127546311e+01  ,-3.831410431421e-07  ,5.000068871210e+04  ,0.000000000000e+00  ,4.999852849722e+04  
  1.990127550126e+01  ,-4.955916817762e-07  ,5.000068883039e+04  ,0.000000000000e+00  ,4.999852849728e+04  
  1.990127557755e+01  ,-3.865232249267e-07  ,5.000068905965e+04  ,0.000000000000e+00  ,4.999852849740e+04  
  1.990127571390e+01  ,-4.830422366264e-07  ,5.000068946954e+04  ,0.000000000000e+00  ,4.999852849762e+04  
  1.990127598275e+01  ,-3.817006607454e-07  ,5.000069032482e+04  ,0.000000000000e+00  ,4.999852849806e+04  
  1.990127652043e+01  ,-4.780033311114e-07  ,5.000069203554e+04  ,0.000000000000e+00  ,4.999852849892e+04  
  1.990127759579e+01  ,-3.841837701579e-07  ,5.000069537013e+04  ,0.000000000000e+00  ,4.999852850065e+04  
  1.990127974652e+01  ,-4.774276757546e-07  ,5.000070203931e+04  ,0.000000000000e+00  ,4.999852850411e+04  
  1.990128404797e+01  ,-3.811940251508e-07  ,5.000071582098e+04  ,0.000000000000e+00  ,4.999852851104e+04  
  1.990129265087e+01  ,-4.766654764510e-07  ,5.000074338433e+04  ,0.000000000000e+00  ,4.999852852489e+04  
  1.990130985668e+01  ,-3.814412567749e-07  ,5.000079834744e+04  ,0.000000000000e+00  ,4.999852855258e+04  
  1.990134426831e+01  ,-4.766405533596e-07  ,5.000090828802e+04  ,0.000000000000e+00  ,4.999852860797e+04  
  1.990141309155e+01  ,-4.330749247550e-07  ,5.000100530415e+04  ,0.000000000000e+00  ,4.999852871872e+04  
  1.990155073803e+01  ,-4.783572100375e-07  ,5.000119934347e+04  ,0.000000000000e+00  ,4.999852894012e+04  
  1.990182603100e+01  ,-3.673912933599e-07  ,5.000220655867e+04  ,0.000000000000e+00  ,4.999852938257e+04  
  1.990237661694e+01  ,-4.780555347972e-07  ,5.000422084011e+04  ,0.000000000000e+00  ,4.999853026603e+04  
  1.990304321850e+01  ,-4.327852000663e-07  ,5.000511778274e+04  ,0.000000000000e+00  ,4.999853133306e+04  
  1.990437642163e+01  ,-4.775529859891e-07  ,5.000691188087e+04  ,0.000000000000e+00  ,4.999853345867e+04  
  1.990704282788e+01  ,-3.591357629618e-07  ,5.001677212117e+04  ,0.000000000000e+00  ,4.999853767622e+04  
  1.991176235913e+01  ,-4.750787256924e-07  ,5.003422471761e+04  ,0.000000000000e+00  ,4.999854503210e+04  
  1.991644673413e+01  ,-3.463307417517e-07  ,5.005152915770e+04  ,0.000000000000e+00  ,4.999855219656e+04  
  1.991659312085e+01  ,-4.732709866506e-07  ,5.005205544654e+04  ,0.000000000000e+00  ,4.999855241827e+04  
  1.991688589428e+01  ,-4.296102210088e-07  ,5.005202625449e+04  ,0.000000000000e+00  ,4.999855286129e+04  
  1.991689504345e+01  ,-4.329172205164e-07  ,5.005202627077e+04  ,0.000000000000e+00  ,4.999855287513e+04  
  1.991691334179e+01  ,-3.410860937580e-07  ,5.005209684755e+04  ,0.000000000000e+00  ,4.999855290280e+04  
  1.991691791638e+01  ,-4.696214711830e-07  ,5.005211284214e+04  ,0.000000000000e+00  ,4.999855290972e+04  
  1.991692706555e+01  ,-3.682487263734e-07  ,5.005213625184e+04  ,0.000000000000e+00  ,4.999855292355e+04  
  1.991694536389e+01  ,-4.695909632257e-07  ,5.005218283476e+04  ,0.000000000000e+00  ,4.999855295122e+04  
  1.991698196057e+01  ,-3.693924766901e-07  ,5.005227444695e+04  ,0.000000000000e+00  ,4.999855300655e+04  
  1.991705515393e+01  ,-4.694695154572e-07  ,5.005245798816e+04  ,0.000000000000e+00  ,4.999855311718e+04  
  1.991720154064e+01  ,-4.296556441463e-07  ,5.005240380775e+04  ,0.000000000000e+00  ,4.999855333834e+04  
  1.991749431408e+01  ,-4.707196448739e-07  ,5.005236262379e+04  ,0.000000000000e+00  ,4.999855378028e+04  
  1.991807986096e+01  ,-3.595583623062e-07  ,5.005413363999e+04  ,0.000000000000e+00  ,4.999855466258e+04  
  1.991925095471e+01  ,-4.700286008741e-07  ,5.005772460117e+04  ,0.000000000000e+00  ,4.999855642092e+04  
  1.992061228283e+01  ,-4.288737854297e-07  ,5.005759002503e+04  ,0.000000000000e+00  ,4.999855845439e+04  
  1.992333493908e+01  ,-4.686986741498e-07  ,5.005744965840e+04  ,0.000000000000e+00  ,4.999856248770e+04  
  1.992878025158e+01  ,-3.442233245388e-07  ,5.007453226891e+04  ,0.000000000000e+00  ,4.999857042093e+04  
  1.992879980725e+01  ,-4.651589296245e-07  ,5.007459416838e+04  ,0.000000000000e+00  ,4.999857044910e+04  
  1.992883891857e+01  ,-3.527571624806e-07  ,5.007470544179e+04  ,0.000000000000e+00  ,4.999857050543e+04  
  1.992891714123e+01  ,-4.645952266513e-07  ,5.007492786345e+04  ,0.000000000000e+00  ,4.999857061808e+04  
  1.992907358654e+01  ,-4.269229360310e-07  ,5.007492032521e+04  ,0.000000000000e+00  ,4.999857084325e+04  
  1.992907847546e+01  ,-4.299367215577e-07  ,5.007492032521e+04  ,0.000000000000e+00  ,4.999857085029e+04  
  1.992908825329e+01  ,-3.450807291583e-07  ,5.007495114901e+04  ,0.000000000000e+00  ,4.999857086436e+04  
  1.992910780896e+01  ,-4.647574130268e-07  ,5.007501189701e+04  ,0.000000000000e+00  ,4.999857089249e+04  
  1.992912841748e+01  ,-3.532806897300e-07  ,5.007507002656e+04  ,0.000000000000e+00  ,4.999857092214e+04  
  1.992915975293e+01  ,-4.640634059527e-07  ,5.007515833344e+04  ,0.000000000000e+00  ,4.999857096721e+04  
  1.992922242382e+01  ,-4.270720880550e-07  ,5.007515528865e+04  ,0.000000000000e+00  ,4.999857105735e+04  
  1.992923809155e+01  ,-4.298496821542e-07  ,5.007515528866e+04  ,0.000000000000e+00  ,4.999857107988e+04  
  1.992926942700e+01  ,-3.357595267650e-07  ,5.007526386265e+04  ,0.000000000000e+00  ,4.999857112493e+04  
  1.992927726086e+01  ,-4.637256208473e-07  ,5.007529063648e+04  ,0.000000000000e+00  ,4.999857113619e+04  
  1.992929292858e+01  ,-3.579519338992e-07  ,5.007533215545e+04  ,0.000000000000e+00  ,4.999857115872e+04  
  1.992932426403e+01  ,-4.631954377832e-07  ,5.007541512726e+04  ,0.000000000000e+00  ,4.999857120376e+04  
  1.992938693493e+01  ,-3.592720670687e-07  ,5.007557790828e+04  ,0.000000000000e+00  ,4.999857129383e+04  
  1.992951227673e+01  ,-4.630125086946e-07  ,5.007590346189e+04  ,0.000000000000e+00  ,4.999857147390e+04  
  1.992976296032e+01  ,-4.269772167775e-07  ,5.007589060071e+04  ,0.000000000000e+00  ,4.999857183377e+04  
  1.993026432751e+01  ,-4.640886853147e-07  ,5.007586879019e+04  ,0.000000000000e+00  ,4.999857255238e+04  
  1.993126706189e+01  ,-4.266320241531e-07  ,5.007582517260e+04  ,0.000000000000e+00  ,4.999857398515e+04  
  1.993127070263e+01  ,-4.291862358008e-07  ,5.007582517260e+04  ,0.000000000000e+00  ,4.999857399034e+04  
  1.993127798413e+01  ,-3.514266045668e-07  ,5.007584584327e+04  ,0.000000000000e+00  ,4.999857400072e+04  
  1.993129047802e+01  ,-4.628786733074e-07  ,5.007588078202e+04  ,0.000000000000e+00  ,4.999857401853e+04  
  1.993130285443e+01  ,-3.549320796992e-07  ,5.007591384260e+04  ,0.000000000000e+00  ,4.999857403618e+04  
  1.993131735180e+01  ,-4.619678809492e-07  ,5.007595252620e+04  ,0.000000000000e+00  ,4.999857405685e+04  
  1.993134634655e+01  ,-3.582574262528e-07  ,5.007602646438e+04  ,0.000000000000e+00  ,4.999857409818e+04  
  1.993140433606e+01  ,-4.617438071619e-07  ,5.007617431882e+04  ,0.000000000000e+00  ,4.999857418083e+04  
  1.993152031506e+01  ,-4.266885457738e-07  ,5.007616900154e+04  ,0.000000000000e+00  ,4.999857434607e+04  
  1.993152393940e+01  ,-4.290303741716e-07  ,5.007616900154e+04  ,0.000000000000e+00  ,4.999857435123e+04  
  1.993153118809e+01  ,-3.517299253797e-07  ,5.007618943931e+04  ,0.000000000000e+00  ,4.999857436156e+04  
  1.993154568547e+01  ,-4.626297050170e-07  ,5.007622970578e+04  ,0.000000000000e+00  ,4.999857438221e+04  
