  Time                 , V(VN)                , V(VVAL)              , (V(MH:+)-V(MH:-)) / I(MH:+), (V(MS:+)-V(MS:-)) / I(MS:+)
  2.403897042970e+01  ,8.806903981604e-01  ,7.000000000000e-01  ,3.494149842827e+04  ,5.588504179391e+04  
  2.404777824220e+01  ,8.800295501715e-01  ,7.000000000000e-01  ,3.487351353691e+04  ,5.588504179780e+04  
  2.406539386720e+01  ,8.787304939469e-01  ,7.000000000000e-01  ,3.473788256205e+04  ,5.588504180557e+04  
  2.410062511720e+01  ,8.761038798257e-01  ,7.000000000000e-01  ,3.446797839365e+04  ,5.588504182111e+04  
  2.417108761720e+01  ,8.708473900915e-01  ,7.000000000000e-01  ,3.393362104107e+04  ,5.588504185220e+04  
  2.431201261720e+01  ,8.602216233849e-01  ,7.000000000000e-01  ,3.288687030112e+04  ,5.588504191438e+04  
  2.459386261720e+01  ,8.386744508753e-01  ,7.000000000000e-01  ,3.088245093980e+04  ,5.588504203873e+04  
  2.515756261720e+01  ,7.947785815340e-01  ,7.000000000000e-01  ,2.723711130094e+04  ,5.588504228743e+04  
  2.615756261720e+01  ,7.177066248260e-01  ,7.000000000000e-01  ,2.195836985552e+04  ,5.588504272862e+04  
  2.715756261720e+01  ,6.476537430426e-01  ,7.000000000000e-01  ,1.809017665042e+04  ,5.588504316982e+04  
  2.815756261720e+01  ,5.895619785297e-01  ,7.000000000000e-01  ,1.538461123598e+04  ,5.588504361101e+04  
  2.900000000001e+01  ,5.511305725668e-01  ,7.000000000000e-01  ,1.379679389895e+04  ,5.588504398269e+04  
  2.900300000001e+01  ,4.900610427721e-01  ,7.000000000000e-01  ,1.379153000705e+04  ,5.588504398401e+04  
  2.900900000001e+01  ,3.678012186720e-01  ,7.000000000000e-01  ,1.377939039799e+04  ,5.588504398666e+04  
  2.901050000001e+01  ,3.373431217333e-01  ,7.000000000000e-01  ,1.377580984833e+04  ,5.588504398732e+04  
  2.901350000001e+01  ,2.767454377317e-01  ,7.000000000000e-01  ,1.376761415020e+04  ,5.588504398864e+04  
  2.901950000001e+01  ,1.590519934689e-01  ,7.000000000000e-01  ,1.374390544292e+04  ,5.588504399129e+04  
  2.901966406251e+01  ,1.559640111518e-01  ,7.000000000000e-01  ,1.374308941363e+04  ,5.588504399136e+04  
  2.901970507814e+01  ,1.551953057351e-01  ,7.000000000000e-01  ,1.374288263672e+04  ,5.588504399138e+04  
  2.901978710939e+01  ,1.536576431681e-01  ,7.000000000000e-01  ,1.374246718342e+04  ,5.588504399142e+04  
  2.901995117189e+01  ,1.505675732478e-01  ,7.000000000000e-01  ,1.374162460802e+04  ,5.588504399149e+04  
  2.902027929689e+01  ,-1.757696802233e-01  ,7.000000000000e-01  ,1.374590974118e+04  ,5.588504399164e+04  
  2.902093554689e+01  ,-1.784860395564e-01  ,7.000000000000e-01  ,1.376645308709e+04  ,5.588504399192e+04  
  2.902201445314e+01  ,-1.758875042142e-01  ,7.000000000000e-01  ,1.380018282906e+04  ,5.588504399240e+04  
  2.902417226564e+01  ,-1.786670792790e-01  ,7.000000000000e-01  ,1.386747780917e+04  ,5.588504399335e+04  
  2.902471171876e+01  ,-1.760560803959e-01  ,7.000000000000e-01  ,1.388426752349e+04  ,5.588504399359e+04  
  2.902579062501e+01  ,-1.787494628661e-01  ,7.000000000000e-01  ,1.391780626646e+04  ,5.588504399407e+04  
  2.902606035157e+01  ,-1.761533530953e-01  ,7.000000000000e-01  ,1.392618254190e+04  ,5.588504399419e+04  
  2.902659980470e+01  ,-1.787731088843e-01  ,7.000000000000e-01  ,1.394292492503e+04  ,5.588504399442e+04  
  2.902673466798e+01  ,-1.762259422976e-01  ,7.000000000000e-01  ,1.394710844504e+04  ,5.588504399448e+04  
  2.902700439454e+01  ,-1.787557757925e-01  ,7.000000000000e-01  ,1.395547290773e+04  ,5.588504399460e+04  
  2.902707182618e+01  ,-1.763125167636e-01  ,7.000000000000e-01  ,1.395756352404e+04  ,5.588504399463e+04  
  2.902708868409e+01  ,-1.785235138959e-01  ,7.000000000000e-01  ,1.395808612381e+04  ,5.588504399464e+04  
  2.902712239991e+01  ,-1.765884668566e-01  ,7.000000000000e-01  ,1.395913133366e+04  ,5.588504399465e+04  
  2.902713082887e+01  ,-1.781811812980e-01  ,7.000000000000e-01  ,1.395939261229e+04  ,5.588504399466e+04  
  2.902713293611e+01  ,-1.773941481661e-01  ,7.000000000000e-01  ,1.395945794057e+04  ,5.588504399466e+04  
  2.902713715058e+01  ,-1.775860623748e-01  ,7.000000000000e-01  ,1.395958858301e+04  ,5.588504399466e+04  
  2.902714557954e+01  ,-1.774798011902e-01  ,7.000000000000e-01  ,1.395984986928e+04  ,5.588504399466e+04  
  2.902716243745e+01  ,-1.775700488797e-01  ,7.000000000000e-01  ,1.396037243042e+04  ,5.588504399467e+04  
  2.902716296426e+01  ,-1.775455774186e-01  ,7.000000000000e-01  ,1.396038876043e+04  ,5.588504399467e+04  
  2.902716401788e+01  ,-1.775295858388e-01  ,7.000000000000e-01  ,1.396042142018e+04  ,5.588504399467e+04  
  2.902716612512e+01  ,-1.775238765549e-01  ,7.000000000000e-01  ,1.396048673927e+04  ,5.588504399467e+04  
  2.902716665193e+01  ,-1.775218347029e-01  ,7.000000000000e-01  ,1.396050306899e+04  ,5.588504399467e+04  
  2.902716770555e+01  ,-1.775185055158e-01  ,7.000000000000e-01  ,1.396053572836e+04  ,5.588504399467e+04  
  2.902716796895e+01  ,-1.775153591443e-01  ,7.000000000000e-01  ,1.396054389318e+04  ,5.588504399467e+04  
  2.902716849576e+01  ,-1.775095678749e-01  ,7.000000000000e-01  ,1.396056022280e+04  ,5.588504399467e+04  
  2.902716954938e+01  ,-1.775129332818e-01  ,7.000000000000e-01  ,1.396059288198e+04  ,5.588504399468e+04  
  2.902716981279e+01  ,-1.775088662544e-01  ,7.000000000000e-01  ,1.396060104676e+04  ,5.588504399468e+04  
  2.902717033960e+01  ,-1.775009444100e-01  ,7.000000000000e-01  ,1.396061737629e+04  ,5.588504399468e+04  
  2.902717139321e+01  ,-1.775076403574e-01  ,7.000000000000e-01  ,1.396065003530e+04  ,5.588504399468e+04  
  2.902717165662e+01  ,-1.775023839873e-01  ,7.000000000000e-01  ,1.396065820004e+04  ,5.588504399468e+04  
  2.902717218343e+01  ,-1.774924978236e-01  ,7.000000000000e-01  ,1.396067452948e+04  ,5.588504399468e+04  
  2.902717219989e+01  ,-1.774822640582e-01  ,7.000000000000e-01  ,1.396067503978e+04  ,5.588504399468e+04  
  2.902717220401e+01  ,-1.774833808740e-01  ,7.000000000000e-01  ,1.396067516735e+04  ,5.588504397863e+04  
  2.902717221224e+01  ,-1.774831853254e-01  ,7.000000000000e-01  ,1.396067542250e+04  ,5.588504392380e+04  
  2.902717221430e+01  ,-1.774840556900e-01  ,7.000000000000e-01  ,1.396067548628e+04  ,5.588504391811e+04  
  2.902717221841e+01  ,-1.774840223807e-01  ,7.000000000000e-01  ,1.396067561385e+04  ,5.588504391811e+04  
  2.902717222664e+01  ,-1.774856051052e-01  ,7.000000000000e-01  ,1.396067586900e+04  ,5.588504391811e+04  
  2.902717223931e+01  ,-1.774862227467e-01  ,7.000000000000e-01  ,1.396067626174e+04  ,5.588504391811e+04  
  2.902717224248e+01  ,-1.774875857664e-01  ,7.000000000000e-01  ,1.396067635993e+04  ,5.588504389401e+04  
  2.902717224882e+01  ,-1.774883437611e-01  ,7.000000000000e-01  ,1.396067655630e+04  ,5.588504381439e+04  
  2.902717225696e+01  ,-1.774900087330e-01  ,7.000000000000e-01  ,1.396067680881e+04  ,5.588504379440e+04  
  2.902717227326e+01  ,-1.774914640555e-01  ,7.000000000000e-01  ,1.396067731384e+04  ,5.588504383533e+04  
  2.902717229429e+01  ,-1.774944205827e-01  ,7.000000000000e-01  ,1.396067796575e+04  ,5.588504379707e+04  
  2.902717233635e+01  ,-1.774975730514e-01  ,7.000000000000e-01  ,1.396067926957e+04  ,5.588504372056e+04  
  2.902717234437e+01  ,-1.774999923218e-01  ,7.000000000000e-01  ,1.396067951811e+04  ,5.588504349984e+04  
  2.902717236041e+01  ,-1.775032892474e-01  ,7.000000000000e-01  ,1.396068001520e+04  ,5.588504305841e+04  
  2.902717236442e+01  ,-1.775055688631e-01  ,7.000000000000e-01  ,1.396068013947e+04  ,5.588504305837e+04  
  2.902717237243e+01  ,-1.775085678091e-01  ,7.000000000000e-01  ,1.396068038801e+04  ,5.588504304373e+04  
  2.902717238847e+01  ,-1.775124740088e-01  ,7.000000000000e-01  ,1.396068088510e+04  ,5.588504281758e+04  
  2.902717238874e+01  ,-1.775146309956e-01  ,7.000000000000e-01  ,1.396068089344e+04  ,5.588504281445e+04  
  2.902717238928e+01  ,-1.775121244573e-01  ,7.000000000000e-01  ,1.396068091013e+04  ,5.588504281445e+04  
  2.902717238941e+01  ,-1.775139097444e-01  ,7.000000000000e-01  ,1.396068091430e+04  ,5.588504281445e+04  
  2.902717238968e+01  ,-1.775126173452e-01  ,7.000000000000e-01  ,1.396068092264e+04  ,5.588504281445e+04  
  2.902717238975e+01  ,-1.775134209020e-01  ,7.000000000000e-01  ,1.396068092473e+04  ,5.588504281445e+04  
  2.902717238977e+01  ,-1.775132479088e-01  ,7.000000000000e-01  ,1.396068092525e+04  ,5.588504281445e+04  
  2.902717238977e+01  ,-1.775133344054e-01  ,7.000000000000e-01  ,1.396068092499e+04  ,5.588504281445e+04  
  2.902717238984e+01  ,-1.775132131734e-01  ,7.000000000000e-01  ,1.396068092707e+04  ,5.588504281445e+04  
  2.902717238998e+01  ,-1.775128967711e-01  ,7.000000000000e-01  ,1.396068093125e+04  ,5.588504281445e+04  
  2.902717239021e+01  ,-1.775132599578e-01  ,7.000000000000e-01  ,1.396068093864e+04  ,5.588504281445e+04  
  2.902717239069e+01  ,-1.775130062451e-01  ,7.000000000000e-01  ,1.396068095343e+04  ,5.588504281445e+04  
  2.902717239165e+01  ,-1.775136298966e-01  ,7.000000000000e-01  ,1.396068098301e+04  ,5.588504281445e+04  
  2.902717239355e+01  ,-1.775137912045e-01  ,7.000000000000e-01  ,1.396068104216e+04  ,5.588504281445e+04  
  2.902717239737e+01  ,-1.775153323106e-01  ,7.000000000000e-01  ,1.396068116048e+04  ,5.588504281445e+04  
  2.902717240500e+01  ,-1.775172946800e-01  ,7.000000000000e-01  ,1.396068139711e+04  ,5.588504281445e+04  
  2.902717242027e+01  ,-1.775223800505e-01  ,7.000000000000e-01  ,1.396068187036e+04  ,5.588504281445e+04  
  2.902717242409e+01  ,-1.775262919837e-01  ,7.000000000000e-01  ,1.396068198867e+04  ,5.588504281445e+04  
  2.902717243172e+01  ,-1.775256295659e-01  ,7.000000000000e-01  ,1.396068222530e+04  ,5.588504281445e+04  
  2.902717244699e+01  ,-1.775261713337e-01  ,7.000000000000e-01  ,1.396068269856e+04  ,5.588504281445e+04  
  2.902717247753e+01  ,-1.775253382948e-01  ,7.000000000000e-01  ,1.396068364507e+04  ,5.588504278549e+04  
  2.902717247848e+01  ,-1.775254300155e-01  ,7.000000000000e-01  ,1.396068367465e+04  ,5.588504278362e+04  
  2.902717248039e+01  ,-1.775242580770e-01  ,7.000000000000e-01  ,1.396068373380e+04  ,5.588504278167e+04  
  2.902717248421e+01  ,-1.775239012641e-01  ,7.000000000000e-01  ,1.396068385212e+04  ,5.588504280033e+04  
  2.902717248794e+01  ,-1.775232141372e-01  ,7.000000000000e-01  ,1.396068396771e+04  ,5.588504283149e+04  
  2.902717249367e+01  ,-1.775233344961e-01  ,7.000000000000e-01  ,1.396068414542e+04  ,5.588504285139e+04  
  2.902717249772e+01  ,-1.775226275640e-01  ,7.000000000000e-01  ,1.396068427103e+04  ,5.588504285139e+04  
  2.902717250157e+01  ,-1.775226617174e-01  ,7.000000000000e-01  ,1.396068439036e+04  ,5.588504285139e+04  
  2.902717250610e+01  ,-1.775218845723e-01  ,7.000000000000e-01  ,1.396068453064e+04  ,5.588504285139e+04  
  2.902717251515e+01  ,-1.775217764516e-01  ,7.000000000000e-01  ,1.396068481119e+04  ,5.588504285139e+04  
  2.902717253325e+01  ,-1.775208458712e-01  ,7.000000000000e-01  ,1.396068537230e+04  ,5.588504285139e+04  
  2.902717256945e+01  ,-1.775191620836e-01  ,7.000000000000e-01  ,1.396068649451e+04  ,5.588504380736e+04  
  2.902717264186e+01  ,-1.775183295540e-01  ,7.000000000000e-01  ,1.396068873894e+04  ,5.588504713853e+04  
  2.902717272803e+01  ,-1.775175234652e-01  ,7.000000000000e-01  ,1.396069140978e+04  ,5.588505075574e+04  
  2.902717282486e+01  ,-1.775158885139e-01  ,7.000000000000e-01  ,1.396069441134e+04  ,5.588505450005e+04  
  2.902717301853e+01  ,-1.775137875375e-01  ,7.000000000000e-01  ,1.396070041445e+04  ,5.588506096645e+04  
  2.902717340586e+01  ,-1.775122182444e-01  ,7.000000000000e-01  ,1.396071242065e+04  ,5.588507090337e+04  
  2.902717418053e+01  ,-1.775121550600e-01  ,7.000000000000e-01  ,1.396073643303e+04  ,5.588508307163e+04  
  2.902717572987e+01  ,-1.775126922148e-01  ,7.000000000000e-01  ,1.396078445769e+04  ,5.588509433711e+04  
  2.902717882855e+01  ,-1.775145427237e-01  ,7.000000000000e-01  ,1.396088050672e+04  ,5.588510429388e+04  
  2.902718253910e+01  ,-1.775098751677e-01  ,7.000000000000e-01  ,1.396099552133e+04  ,5.588511621675e+04  
  2.902718996022e+01  ,-1.775353332923e-01  ,7.000000000000e-01  ,1.396122554946e+04  ,5.588514153838e+04  
  2.902720480244e+01  ,-1.775183760037e-01  ,7.000000000000e-01  ,1.396168559868e+04  ,5.588519218165e+04  
  2.902723448689e+01  ,-1.775368902308e-01  ,7.000000000000e-01  ,1.396260566653e+04  ,5.588529467459e+04  
  2.902729385579e+01  ,-1.769851976132e-01  ,7.000000000000e-01  ,1.396444550844e+04  ,5.588549966088e+04  
  2.902741259358e+01  ,-1.769524891861e-01  ,7.000000000000e-01  ,1.396812432554e+04  ,5.588590809399e+04  
  2.902765006916e+01  ,-1.769762759795e-01  ,7.000000000000e-01  ,1.397547997763e+04  ,5.588672496142e+04  
  2.902770943806e+01  ,-1.770645495417e-01  ,7.000000000000e-01  ,1.397731851605e+04  ,5.588692759499e+04  
  2.902782817585e+01  ,-1.144384212603e-01  ,7.000000000000e-01  ,1.398095514861e+04  ,5.588733286224e+04  
  2.902806565144e+01  ,-9.230702747720e-07  ,7.000000000000e-01  ,1.398800029489e+04  ,5.588733235133e+04  
  2.902807307255e+01  ,-8.637770545494e-07  ,7.000000000000e-01  ,1.398821588695e+04  ,5.588733286235e+04  
  2.902808791478e+01  ,-6.155142525666e-07  ,7.000000000000e-01  ,1.398864698890e+04  ,5.588739421829e+04  
  2.902809666111e+01  ,-7.639187783459e-07  ,7.000000000000e-01  ,1.398890102768e+04  ,5.588742817105e+04  
  2.902810779850e+01  ,-5.399837034736e-07  ,7.000000000000e-01  ,1.398922451041e+04  ,5.588747176082e+04  
  2.902811974461e+01  ,-6.671635909283e-07  ,7.000000000000e-01  ,1.398957147645e+04  ,5.588751615318e+04  
  2.902814363682e+01  ,-4.383518820428e-07  ,7.000000000000e-01  ,1.399026539100e+04  ,5.588760343631e+04  
  2.902819142125e+01  ,-5.142174791528e-07  ,7.000000000000e-01  ,1.399165314998e+04  ,5.588777801733e+04  
  2.902828699009e+01  ,-3.886387635321e-07  ,7.000000000000e-01  ,1.399442838767e+04  ,5.588777790962e+04  
  2.902847812779e+01  ,-3.855993750135e-07  ,7.000000000000e-01  ,1.399997774264e+04  ,5.592208745552e+04  
  2.902886040318e+01  ,-2.238395571674e-07  ,7.000000000000e-01  ,1.401107197590e+04  ,5.599158962594e+04  
  2.902962495396e+01  ,-3.685851509838e-07  ,7.000000000000e-01  ,1.403324257177e+04  ,5.573351132304e+04  
  2.903000000001e+01  ,-3.244789666124e-07  ,7.000000000000e-01  ,1.404410953455e+04  ,5.560378729250e+04  
  2.903001177736e+01  ,-3.252740217174e-07  ,7.000000000000e-01  ,1.404445068782e+04  ,5.560378729250e+04  
  2.903003533082e+01  ,-3.446403664120e-07  ,7.000000000000e-01  ,1.404513294774e+04  ,5.560378729251e+04  
  2.903008243776e+01  ,-3.252686944788e-07  ,7.000000000000e-01  ,1.404649740002e+04  ,5.560378729253e+04  
  2.903008256235e+01  ,-3.252974933032e-07  ,7.000000000000e-01  ,1.404650100887e+04  ,5.560378729253e+04  
  2.903008281155e+01  ,-3.253117794866e-07  ,7.000000000000e-01  ,1.404650822656e+04  ,5.560378729253e+04  
  2.903008330994e+01  ,-3.253196335373e-07  ,7.000000000000e-01  ,1.404652266194e+04  ,5.560378729253e+04  
  2.903008343454e+01  ,-3.253149792881e-07  ,7.000000000000e-01  ,1.404652627079e+04  ,5.560378729253e+04  
  2.903008343843e+01  ,-3.850576934528e-07  ,7.000000000000e-01  ,1.404652638356e+04  ,5.560378728236e+04  
  2.903008344622e+01  ,-3.919952599185e-07  ,7.000000000000e-01  ,1.404652660912e+04  ,5.560378724706e+04  
  2.903008344816e+01  ,-3.262894650302e-07  ,7.000000000000e-01  ,1.404652666551e+04  ,5.560378724332e+04  
  2.903008345206e+01  ,-3.247834197972e-07  ,7.000000000000e-01  ,1.404652677828e+04  ,5.560378724332e+04  
  2.903008345985e+01  ,-3.255025448623e-07  ,7.000000000000e-01  ,1.404652700383e+04  ,5.560378724332e+04  
  2.903008347225e+01  ,-3.249211028011e-07  ,7.000000000000e-01  ,1.404652736314e+04  ,5.560378724332e+04  
  2.903008349706e+01  ,-3.254742031444e-07  ,7.000000000000e-01  ,1.404652808175e+04  ,5.560378724332e+04  
  2.903008354668e+01  ,5.553809963033e-07  ,7.000000000000e-01  ,1.404652951897e+04  ,5.560378860390e+04  
  2.903008364592e+01  ,3.467993063555e-07  ,7.000000000000e-01  ,1.404653239340e+04  ,5.560379345255e+04  
  2.903008374790e+01  ,3.738010066201e-07  ,7.000000000000e-01  ,1.404653534691e+04  ,5.560379792981e+04  
  2.903008394988e+01  ,1.427013776034e-07  ,7.000000000000e-01  ,1.404654119729e+04  ,5.560380561194e+04  
  2.903008435386e+01  ,6.184198563311e-08  ,7.000000000000e-01  ,1.404655289806e+04  ,5.560381717235e+04  
  2.903008516181e+01  ,-2.276199762286e-07  ,7.000000000000e-01  ,1.404657629956e+04  ,5.560383088010e+04  
  2.903008677772e+01  ,-2.627589430204e-07  ,7.000000000000e-01  ,1.404662310249e+04  ,5.560384177794e+04  
  2.903008907646e+01  ,-3.605942709151e-07  ,7.000000000000e-01  ,1.404668968269e+04  ,5.560384828798e+04  
  2.903009367393e+01  ,-2.736013140769e-07  ,7.000000000000e-01  ,1.404682284243e+04  ,5.560385977996e+04  
  2.903010286887e+01  ,-3.622766895084e-07  ,7.000000000000e-01  ,1.404708915934e+04  ,5.560388276394e+04  
  2.903012125877e+01  ,-2.730858243427e-07  ,7.000000000000e-01  ,1.404762178286e+04  ,5.560392902879e+04  
  2.903015803855e+01  ,-3.623769975758e-07  ,7.000000000000e-01  ,1.404868698873e+04  ,5.560402155854e+04  
  2.903023159812e+01  ,-2.728262719631e-07  ,7.000000000000e-01  ,1.405081723583e+04  ,5.560420726488e+04  
  2.903037871726e+01  ,-3.624142529413e-07  ,7.000000000000e-01  ,1.405507707166e+04  ,5.560457868023e+04  
  2.903067295554e+01  ,-3.256607556956e-07  ,7.000000000000e-01  ,1.406359411186e+04  ,5.560457086017e+04  
  2.903126143211e+01  ,-3.631921346725e-07  ,7.000000000000e-01  ,1.408061768249e+04  ,5.560457868063e+04  
  2.903243838523e+01  ,-2.689638649300e-07  ,7.000000000000e-01  ,1.411462291228e+04  ,5.560770972102e+04  
  2.903479229148e+01  ,-3.641312413538e-07  ,7.000000000000e-01  ,1.418246673814e+04  ,5.561397181182e+04  
  2.903726416648e+01  ,-2.700884755291e-07  ,7.000000000000e-01  ,1.425347325803e+04  ,5.562054438155e+04  
  2.904220791648e+01  ,-3.657934175560e-07  ,7.000000000000e-01  ,1.439476748385e+04  ,5.563368954256e+04  
  2.905209541648e+01  ,-3.304683556804e-07  ,7.000000000000e-01  ,1.467455054076e+04  ,5.563357590161e+04  
  2.907187041648e+01  ,-3.720953902775e-07  ,7.000000000000e-01  ,1.522341605953e+04  ,5.563368955572e+04  
  2.911142041648e+01  ,-2.846695298098e-07  ,7.000000000000e-01  ,1.628199352031e+04  ,5.573879289178e+04  
  2.911143149741e+01  ,-3.791089968619e-07  ,7.000000000000e-01  ,1.628228305664e+04  ,5.573883229727e+04  
  2.911145365928e+01  ,-2.867541457618e-07  ,7.000000000000e-01  ,1.628286211823e+04  ,5.573888976806e+04  
  2.911149798301e+01  ,-3.791157696664e-07  ,7.000000000000e-01  ,1.628402019719e+04  ,5.573900470971e+04  
  2.911158663047e+01  ,-2.868054124749e-07  ,7.000000000000e-01  ,1.628633617827e+04  ,5.573923450374e+04  
  2.911176392539e+01  ,-3.791571784872e-07  ,7.000000000000e-01  ,1.629096743330e+04  ,5.573969410175e+04  
  2.911211851524e+01  ,-3.420046125469e-07  ,7.000000000000e-01  ,1.630022711693e+04  ,5.573968908037e+04  
  2.911282769492e+01  ,-3.798848367265e-07  ,7.000000000000e-01  ,1.631873519499e+04  ,5.573969410222e+04  
  2.911424605430e+01  ,-2.836247048332e-07  ,7.000000000000e-01  ,1.635570632634e+04  ,5.574352999092e+04  
  2.911708277305e+01  ,-3.806056643463e-07  ,7.000000000000e-01  ,1.642946953621e+04  ,5.575120255706e+04  
  2.912001558555e+01  ,-2.846208385088e-07  ,7.000000000000e-01  ,1.650548224712e+04  ,5.575913082918e+04  
  2.912588121055e+01  ,-3.820727363657e-07  ,7.000000000000e-01  ,1.665675818228e+04  ,5.577498743733e+04  
  2.913761246055e+01  ,-3.462142027510e-07  ,7.000000000000e-01  ,1.695638107743e+04  ,5.577498744252e+04  
  2.916107496055e+01  ,-3.875652758167e-07  ,7.000000000000e-01  ,1.754442575178e+04  ,5.577498745290e+04  
  2.920799996055e+01  ,-2.973752146196e-07  ,7.000000000000e-01  ,1.867932016722e+04  ,5.590170683830e+04  
  2.920801196159e+01  ,-3.936888907929e-07  ,7.000000000000e-01  ,1.867960362898e+04  ,5.590174195477e+04  
  2.920803596366e+01  ,-2.996944328260e-07  ,7.000000000000e-01  ,1.868017054273e+04  ,5.590180505275e+04  
  2.920808396781e+01  ,-3.936586035203e-07  ,7.000000000000e-01  ,1.868130433121e+04  ,5.590193124876e+04  
  2.920817997611e+01  ,-2.998626021933e-07  ,7.000000000000e-01  ,1.868357175210e+04  ,5.590218318120e+04  
  2.920837199271e+01  ,-3.936842014884e-07  ,7.000000000000e-01  ,1.868810596977e+04  ,5.590268706438e+04  
  2.920875602592e+01  ,-3.563137482565e-07  ,7.000000000000e-01  ,1.869717191029e+04  ,5.590268706455e+04  
  2.920952409232e+01  ,-3.943294414332e-07  ,7.000000000000e-01  ,1.871529382448e+04  ,5.590268706489e+04  
  2.921106022514e+01  ,-2.968737793929e-07  ,7.000000000000e-01  ,1.875149788492e+04  ,5.590687679274e+04  
  2.921413249076e+01  ,-3.949076538834e-07  ,7.000000000000e-01  ,1.882374772349e+04  ,5.591525627139e+04  
  2.921730124076e+01  ,-2.976769346574e-07  ,7.000000000000e-01  ,1.889804681339e+04  ,5.592389448441e+04  
  2.922363874076e+01  ,-3.960862710317e-07  ,7.000000000000e-01  ,1.904598354462e+04  ,5.594117098590e+04  
  2.923631374076e+01  ,-3.597014598955e-07  ,7.000000000000e-01  ,1.933926318896e+04  ,5.594117099148e+04  
  2.926166374076e+01  ,-4.005361778359e-07  ,7.000000000000e-01  ,1.991583734341e+04  ,5.594117100265e+04  
  2.931236374076e+01  ,-3.080388533139e-07  ,7.000000000000e-01  ,2.103180782365e+04  ,5.607918675633e+04  
  2.931237661918e+01  ,-4.055017114868e-07  ,7.000000000000e-01  ,2.103208517837e+04  ,5.607923748769e+04  
  2.931240237602e+01  ,-3.104723214353e-07  ,7.000000000000e-01  ,2.103263987900e+04  ,5.607930567936e+04  
  2.931245388969e+01  ,-4.054480102766e-07  ,7.000000000000e-01  ,2.103374924497e+04  ,5.607944206283e+04  
  2.931255691703e+01  ,-3.107055082108e-07  ,7.000000000000e-01  ,2.103596783585e+04  ,5.607971412654e+04  
  2.931276297172e+01  ,-4.054650880048e-07  ,7.000000000000e-01  ,2.104040445348e+04  ,5.608025825850e+04  
  2.931317508109e+01  ,-3.679444180726e-07  ,7.000000000000e-01  ,2.104927543347e+04  ,5.608025825868e+04  
  2.931399929984e+01  ,-4.060474680379e-07  ,7.000000000000e-01  ,2.106700838185e+04  ,5.608025825904e+04  
  2.931564773734e+01  ,-3.078808171186e-07  ,7.000000000000e-01  ,2.110243830807e+04  ,5.608476932690e+04  
  2.931894461234e+01  ,-4.065205003179e-07  ,7.000000000000e-01  ,2.117315488100e+04  ,5.609379159185e+04  
  2.932235398734e+01  ,-3.085414831960e-07  ,7.000000000000e-01  ,2.124608462965e+04  ,5.610311697151e+04  
  2.932917273734e+01  ,-4.074913824426e-07  ,7.000000000000e-01  ,2.139134052268e+04  ,5.612176781278e+04  
  2.934281023734e+01  ,-3.707354715166e-07  ,7.000000000000e-01  ,2.167947805155e+04  ,5.612176781877e+04  
  2.937008523734e+01  ,-4.111804327023e-07  ,7.000000000000e-01  ,2.224655868818e+04  ,5.612176783074e+04  
  2.942463523734e+01  ,-3.171411215863e-07  ,7.000000000000e-01  ,2.334609962074e+04  ,5.627074285360e+04  
  2.942464910148e+01  ,-4.152907701616e-07  ,7.000000000000e-01  ,2.334637334914e+04  ,5.627078105470e+04  
  2.942467682975e+01  ,-3.195825545310e-07  ,7.000000000000e-01  ,2.334692079761e+04  ,5.627085470093e+04  
  2.942473228629e+01  ,-4.152238781696e-07  ,7.000000000000e-01  ,2.334801566122e+04  ,5.627100199357e+04  
  2.942484319938e+01  ,-3.198491604350e-07  ,7.000000000000e-01  ,2.335020525509e+04  ,5.627129570369e+04  
  2.942506502555e+01  ,-4.152361969545e-07  ,7.000000000000e-01  ,2.335458390962e+04  ,5.627188312695e+04  
  2.942550867790e+01  ,-3.776054030569e-07  ,7.000000000000e-01  ,2.336333908676e+04  ,5.627188312714e+04  
  2.942639598258e+01  ,-4.157642586322e-07  ,7.000000000000e-01  ,2.338084092088e+04  ,5.627188312753e+04  
  2.942817059196e+01  ,-3.171985848704e-07  ,7.000000000000e-01  ,2.341581056855e+04  ,5.627673984372e+04  
  2.943171981071e+01  ,-4.161610654418e-07  ,7.000000000000e-01  ,2.348561425873e+04  ,5.628645367403e+04  
  2.943541942008e+01  ,-3.783521018152e-07  ,7.000000000000e-01  ,2.355818409906e+04  ,5.628645367565e+04  
  2.944281863883e+01  ,-4.170406011639e-07  ,7.000000000000e-01  ,2.370274193997e+04  ,5.628645367888e+04  
  2.945761707633e+01  ,-3.190260439712e-07  ,7.000000000000e-01  ,2.398956289945e+04  ,5.632707185990e+04  
  2.948115457633e+01  ,-4.197548137408e-07  ,7.000000000000e-01  ,2.443960231272e+04  ,5.639167709939e+04  
  2.950631082633e+01  ,-3.832874583554e-07  ,7.000000000000e-01  ,2.491246441725e+04  ,5.639167711036e+04  
  2.955662332633e+01  ,-4.245696450245e-07  ,7.000000000000e-01  ,2.583420382318e+04  ,5.639167713230e+04  
  2.965724832633e+01  ,-3.308251853296e-07  ,7.000000000000e-01  ,2.758852630735e+04  ,5.666661250395e+04  
  2.965726484855e+01  ,-4.297768432249e-07  ,7.000000000000e-01  ,2.758880488363e+04  ,5.666665847376e+04  
  2.965729789298e+01  ,-3.918896901434e-07  ,7.000000000000e-01  ,2.758936202733e+04  ,5.666665835795e+04  
